modelnames	mechModelX	mechModelX1	mechModelX2	mechModelX3	mechModelX4	mechModelX5	mechModelX6	mechModelX7	modelnames	mechModelX	mechModelX1	mechModelX2	mechModelX3	mechModelX4	mechModelX5	mechModelX6	mechModelX7	
paramset_r2tbyl	4569.888	3893.518	3895.768	32036.792	5479.085	32035.985	6601.530	modelnames	mechModelX	mechModelX1	mechModelX2	mechModelX3	mechModelX4	mechModelX5	mechModelX6	mechModelX7	
	
paramset_m6z94y	2407640.842	1729201.762	1726052.532	1435559.236	2308256.401	1390656.562	2543032.205	
paramset_ol7npe	23154.935	24958.668	24964.711	42760.469	22702.928	42622.406	22409.634	
paramset_h9aud7	266328.667	267283.878	266327.665	233551.960	251299.839	218600.698	250992.602	
paramset_tzcmnw	25184.383	25183.195	25183.856	30175.697	25552.231	30397.621	25138.413	
paramset_i1kz8c	79211.686	79167.951	79211.892	33572.938	76005.284	33194.198	79212.361	
paramset_bujs2x	416088.575	479220.471	479220.572	141799.611	372643.841	140741.691	285070.969	
paramset_6g2c37	555107.131	554586.968	554585.534	33573.989	510754.730	33573.631	555948.340	
paramset_gqtnlu	147903.666	177822.654	177818.819	107868.684	144184.802	107856.900	119228.817	
paramset_6bzrhd	42649.218	39012.425	39029.099	28304.595	42727.959	28480.435	42272.557	
paramset_bmzltd	18356.475	18193.801	18119.118	30482.134	18197.067	30507.275	17957.182	
paramset_ieb6lo	17488.568	17462.186	17462.193	36305.400	17779.300	36306.731	16226.009	
paramset_qdwpzy	19660.966	19535.107	19535.202	37621.425	20783.476	37556.855	19662.768	
paramset_a28ruj	1129531.004	726361.793	726358.841	348418.631	1126532.320	347258.621	854090.263	
paramset_tr9axb	2936871.366	3754590.014	3759194.998	1768239.112	2927030.672	1768422.439	1649938.714	
paramset_mvsu3a	16282.322	15435.259	15435.694	35649.207	16390.067	35723.138	16217.071	
paramset_nflpmi	252872.333	282267.163	287290.531	200814.400	233675.900	199727.732	220898.762	
paramset_wlyj25	28563.683	28607.400	28629.380	34521.686	26070.914	34496.618	32067.723	
paramset_wz3v1k	190971.406	190762.185	190523.871	87983.431	178131.448	87936.116	217510.926	
paramset_hz6psy	124192.959	125762.615	125598.319	51162.587	122870.469	50880.425	102616.779	
paramset_mvezjp	34856.777	34846.818	34846.704	36302.236	34956.164	36302.236	34625.729	
paramset_zkg1px	709436.462	709435.524	709434.944	370794.942	615289.511	327870.965	681896.334	
paramset_19yqrf	157465.120	158731.310	158732.218	37092.542	157478.673	37049.223	381468.592	
paramset_qsxmd2	45519.571	44162.435	44168.003	23003.606	45170.627	23004.383	45715.372	
paramset_7qwm1e	375871.642	361831.445	375912.698	242546.004	355884.198	231967.859	182988.119	
paramset_cy6nm9	29842.667	29282.349	29291.869	33400.613	29843.598	33400.585	29643.859	
paramset_qeaspn	1498063.498	1501484.599	1498063.498	1499786.727	1497925.770	1498840.032	1416331.016	
paramset_k2sfbu	28269.833	28262.624	28269.833	30400.472	28448.148	30509.007	29232.051	
paramset_zy847t	111754.518	121523.622	118107.252	79113.912	111725.169	79112.636	98156.159	
paramset_hf37wy	1395861.360	1395923.799	1395597.991	431508.039	1117509.201	333751.817	1385191.980	
paramset_ydnexc	18552.283	18561.734	18562.530	27752.700	19378.910	28125.453	18551.991	
paramset_5nrpdz	151747.320	243993.803	248955.000	75186.463	135229.121	72175.123	149707.552	
paramset_spr541	16582.759	16974.486	16974.520	33672.641	16723.751	33684.083	16658.931	
paramset_y3vm2q	1670004.341	2024114.014	2064651.279	977960.587	1658463.481	976159.863	278803.410	
paramset_s4xhme	130271.298	131421.979	131279.904	127206.549	129837.145	127158.900	102928.207	
paramset_z2j64o	36674.437	51919.428	51199.044	39778.181	37880.747	40039.142	34714.669	
paramset_rpt5fl	19124.649	19195.638	19201.635	35604.468	19242.328	35604.469	16889.362	
paramset_yfszhj	256261.242	256949.219	256944.538	130623.111	233546.113	128812.800	229590.162	
paramset_mptrgv	15869.694	20202.493	20204.996	31431.591	15918.185	31439.048	15832.495	
paramset_gywx3l	29881.570	29892.939	29892.942	33781.739	29905.924	33786.665	29749.299	
paramset_c64jfz	113206.249	93396.971	93272.367	38447.042	88078.830	37677.225	111421.999	
paramset_8vkuja	96832.255	96655.347	96450.220	72871.492	96828.924	73491.577	75961.656	
paramset_u5mh96	16354.604	17220.635	17232.299	35284.762	17296.820	35284.977	13820.326	
paramset_ohem7t	16967.550	13992.006	14034.910	33425.301	16532.414	33426.221	17686.642	
paramset_exg5v3	26580.178	26413.142	26413.345	32145.558	26651.188	32145.666	26595.709	
paramset_6tv7n5	23437.512	22877.777	22868.414	36454.491	23780.867	36454.522	19866.630	
paramset_ko1raf	84102.168	74618.552	76105.290	35526.442	83602.338	35870.979	79980.575	
paramset_cnyloa	39079.308	40355.061	40355.106	41158.811	39078.945	41159.289	36052.656	
paramset_mxke28	28854.551	27528.661	27401.816	35686.395	28869.705	35686.356	27348.030	
paramset_ni9ydr	553287.282	563876.301	566851.737	535091.128	552109.565	535012.829	339123.251	
paramset_simf8b	105135.705	130982.772	131000.908	89015.001	102460.072	88816.022	105585.431	
paramset_gbe5yw	445344.422	500142.603	501826.418	58339.274	434104.092	57850.778	445332.521	
paramset_qcatup	20904.470	20904.437	20904.411	19887.137	20831.070	20037.778	20906.980	
paramset_g9owvq	31484.639	31689.685	31697.320	35505.948	31597.354	35527.265	31231.173	
paramset_lfo4gi	271623.413	272763.699	273361.610	51578.894	194943.078	45307.949	132439.381	
paramset_x89lhg	179495.440	200739.641	200693.981	97176.485	177389.990	96961.451	174950.884	
paramset_a3seom	1176008.176	1188220.608	1185850.402	1136421.736	1166010.549	1129116.925	817822.137	
paramset_nseqrj	56226.650	61028.942	61047.291	23982.450	55958.546	24184.447	56318.673	
paramset_ydrg16	34973.413	35088.799	35087.933	49115.727	35918.149	49181.133	31286.529	
paramset_rkzej1	429582.169	370115.821	370111.003	44125.016	423545.117	44323.559	451697.137	
paramset_1l9oiu	32615.558	32596.243	32615.558	35417.392	32650.058	35432.749	32599.431	
paramset_wbivkh	405392.191	405141.564	405142.136	47514.407	397201.735	46666.763	403885.058	
paramset_5bexly	34744.174	32783.968	32794.901	36016.226	34891.010	36026.184	34640.426	
paramset_iwxz2q	106957.702	110309.088	110814.613	44351.296	99192.655	42719.771	90939.601	
paramset_gshzxa	143382.869	143095.253	143071.107	35665.216	129776.661	35664.562	176476.296	
paramset_w1m59f	392787.607	393676.587	393676.839	31028.265	374326.760	31412.515	391461.071	
paramset_6y2u1k	274514.926	274501.673	274515.049	22927.611	272459.163	23100.166	274516.034	
paramset_7bvsqd	37331.395	35009.197	35006.248	26599.735	31141.960	26683.028	49965.184	
paramset_eqy8io	19823.613	19847.337	19847.339	35897.800	19842.929	35903.499	19811.660	
paramset_6ow8ye	298372.316	298492.692	298509.292	33688.597	284061.462	33712.877	298295.265	
paramset_jypzd8	34618.722	34602.129	34602.979	34992.384	34624.173	34998.695	35513.128	
paramset_hg5fvj	30186.294	30048.731	30048.234	32551.108	30192.297	32551.202	30313.769	
paramset_ps9qd5	23412.428	23388.794	23412.534	32968.945	23662.936	33036.755	23404.541	
paramset_f3nloj	100709.537	99152.097	99145.205	18248.377	100207.829	18500.961	124932.082	
paramset_rdozn7	351732.328	364939.835	364941.862	247523.659	350078.902	246999.477	332892.969	
paramset_h7evd1	16473.823	16708.344	16699.063	36171.626	16501.333	36171.626	14824.871	
paramset_3trx5c	61007.909	65230.394	65254.917	39104.893	57920.576	38989.621	66478.949	
paramset_oimvlt	93348.157	91776.054	91770.855	44904.880	87240.937	44892.969	98698.113	
paramset_5ginsh	76315.848	76872.518	76892.801	36381.060	51116.633	34252.434	186602.434	
paramset_nmkb9a	594686.470	588515.748	588142.825	33046.246	559575.987	33046.376	620024.870	
paramset_uz12p6	127690.068	76793.072	76712.971	53273.089	127264.414	52961.785	112479.111	
paramset_oinht4	20102.189	20067.446	20066.927	24729.693	20221.439	25326.431	21350.657	
paramset_xah8cw	176589.681	183902.814	183261.180	149736.425	158847.872	149513.365	191669.430	
paramset_gem37n	28382.287	22284.465	22289.326	22088.580	28462.597	22679.280	36763.558	
paramset_xu9j41	2083051.775	8414583.469	8414733.031	184335.498	1670203.494	175790.834	3490953.717	
paramset_oetwiz	12323.073	13648.861	13652.457	29306.805	12770.538	29312.121	10625.059	
paramset_kpfe3i	177717.573	179718.049	179735.773	171146.284	176733.247	170507.145	93182.014	
paramset_lj9fdq	279550.406	272295.832	272256.000	51842.915	250825.010	51665.453	299880.224	
paramset_jg6wie	116770.988	118155.437	118154.179	35991.261	112118.961	35991.354	119143.465	
paramset_efjzsl	29351.685	29359.402	29351.685	17366.740	29201.308	17610.155	27915.269	
paramset_zm4jsl	46066.433	48710.949	48637.681	49028.553	46047.999	49021.762	39227.598	
paramset_e21mwx	26278.356	26699.605	26714.714	29315.228	27086.648	29814.091	28559.290	
paramset_lzf23b	454700.561	470191.626	470193.460	183093.042	417988.798	182068.576	490519.002	
paramset_p9b2wo	105349.510	103716.055	103687.423	42269.329	78688.557	42227.373	144839.330	
paramset_w9xly6	41771.708	41680.478	41611.777	47460.090	41818.015	47531.378	40677.492	
paramset_e4jd31	11857.392	11537.374	11534.792	33885.279	12195.495	33901.993	12453.363	
paramset_ygmrd6	38725.405	37891.254	37845.058	35095.555	36117.672	34964.276	38668.428	
paramset_yauv92	53391.604	53159.938	53158.623	25663.937	45430.110	25692.055	51052.970	
paramset_9jxpw3	4722529.381	4711347.438	4711274.665	236955.834	4596346.655	216670.660	4689711.717	
paramset_ct362w	7882928.427	6019241.177	6002812.392	1808895.677	7590519.066	1808078.918	6418130.941	
paramset_wdy2rh	32804.212	32958.730	32994.170	35344.535	32816.695	35344.534	32660.820	
paramset_jn62uv	2488606.199	2417532.200	2418393.443	242490.498	2417785.804	232679.923	2467223.071	
paramset_25cty4	2175114.947	2178109.349	2175105.914	2138840.207	2040387.179	2023312.901	1721100.144	
paramset_ycnu98	38568.690	38568.351	38568.647	26735.331	38419.666	27179.862	38549.563	
paramset_h4teqo	152953.745	148070.192	148984.996	132093.679	153086.929	132266.471	119454.138	
paramset_edl2fa	27626.345	28575.205	28576.990	32757.947	27650.122	32758.062	28525.247	
paramset_4wesa1	145310.859	144914.057	144642.046	53182.854	117376.782	53126.682	120372.259	
paramset_2h9m6j	111751.060	104204.549	104050.150	30071.461	93050.889	30069.079	141901.870	
paramset_nz6jy3	301960.985	274720.673	274726.065	31208.591	301676.616	31212.670	296682.074	
paramset_atlj6o	1254872.920	1254990.178	1254709.163	161301.831	1246849.783	161017.945	1418417.090	
paramset_ds4b6a	4569.888	3893.518	3895.768	32036.792	5479.085	32035.985	6601.530	
paramset_6ob537	477291.305	486947.048	487344.179	421510.135	475113.207	420923.919	293258.006	
paramset_hvquj1	31861.980	31886.080	31886.394	35514.637	32034.619	35558.037	32296.770	
paramset_h7efqg	1734013.957	1047228.407	1043701.101	888353.519	1579451.519	812562.454	1483405.290	
paramset_fwd7zl	3331665.656	3192470.682	3184726.761	349668.923	2686630.714	346615.697	3805474.437	
paramset_a4c2rv	18585074.016	22168038.149	22167996.638	7869801.828	18427578.215	7823094.379	7997869.107	
paramset_s27b45	30978.024	31014.490	31022.562	35483.301	31023.472	35475.196	30868.970	
paramset_l2p3ev	15133.007	15313.138	15313.643	25546.538	15340.022	25817.519	14802.820	
paramset_9q5sxh	21083.179	21137.291	21137.013	29670.016	21051.711	29653.814	20920.512	
paramset_5nyzse	241523.731	313803.500	313708.884	46343.070	229504.441	46289.242	437876.040	
paramset_etgo36	19100.902	19345.141	19369.334	36014.146	17991.839	36014.182	19235.969	
paramset_rcfhai	40739.379	38299.987	38158.643	37797.445	36441.364	37795.536	50089.567	
paramset_o5v6e2	715366.693	715430.162	715423.366	712135.189	713801.088	709897.452	575283.756	
paramset_cyx9gr	3043262.072	3078828.824	3078151.863	266913.977	2929733.738	264882.739	3137958.410	
paramset_6hj4mg	27208.369	28141.329	28141.366	34011.698	27357.829	34013.987	26964.364	
paramset_9db3zl	30986.861	30786.996	30786.631	35813.276	31142.007	35813.393	30543.729	
paramset_gzrbvd	205042.708	212413.008	213032.874	195949.724	201050.693	193400.806	164791.040	
paramset_cz7rds	19799.092	19798.847	19798.835	35521.023	19560.027	35521.023	19787.243	
paramset_89v2zb	321285.577	263457.322	263460.154	51034.343	322251.414	51778.298	226938.132	
paramset_qtu26b	41477.976	80868.531	80869.722	38934.848	41378.015	38820.011	58049.529	
paramset_7fzxoq	112778.965	96665.849	96685.740	54083.677	113085.276	54372.913	97157.163	
paramset_eomn9q	20436.770	22659.492	22660.671	30637.243	20902.724	30808.199	22678.104	
paramset_h7pdng	442564.240	442715.514	442980.459	233930.494	442763.661	234124.684	362357.499	
paramset_r24msw	40308.812	40352.293	40346.070	34865.764	40009.160	34865.838	40306.290	
paramset_4u6mwa	43862.928	59577.287	59369.152	50174.121	43036.032	50167.489	33189.312	
